"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","com.facebook.samples.scrollperf.fragments","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\fragments\SettingsFragment.java","3","86","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"1","com.facebook.samples.scrollperf.instrumentation","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\instrumentation\Instrumentation.java","3","27","Unnecessary modifier 'static' on enum 'ImageRequestState': nested enums are implicitly static","Code Style","UnnecessaryModifier"
"2","com.facebook.samples.scrollperf.instrumentation","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\instrumentation\Instrumentation.java","3","109","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"1","com.facebook.samples.scrollperf.instrumentation","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\instrumentation\Instrumented.java","1","19","Final parameter in abstract method","Code Style","FinalParameterInAbstractMethod"
"1","com.facebook.samples.scrollperf.postprocessor","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\postprocessor\DelayPostprocessor.java","3","32","Singleton is not thread safe","Multithreading","NonThreadSafeSingleton"
"2","com.facebook.samples.scrollperf.postprocessor","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\postprocessor\DelayPostprocessor.java","3","39","Singleton is not thread safe","Multithreading","NonThreadSafeSingleton"
"3","com.facebook.samples.scrollperf.postprocessor","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\postprocessor\DelayPostprocessor.java","3","46","Singleton is not thread safe","Multithreading","NonThreadSafeSingleton"
"1","com.facebook.samples.scrollperf.preferences","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\preferences\SizePreferences.java","3","26","Perhaps 'mSeekBar' could be replaced by a local variable.","Design","SingularField"
"2","com.facebook.samples.scrollperf.preferences","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\preferences\SizePreferences.java","3","29","Perhaps 'mTitleView' could be replaced by a local variable.","Design","SingularField"
"3","com.facebook.samples.scrollperf.preferences","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\preferences\SizePreferences.java","3","73","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"4","com.facebook.samples.scrollperf.preferences","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\preferences\SizePreferences.java","3","76","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","com.facebook.samples.scrollperf.util","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\util\DraweeUtil.java","3","25","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","com.facebook.samples.scrollperf.util","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\util\DraweeUtil.java","3","69","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"1","com.facebook.samples.scrollperf.util","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\util\PipelineUtil.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","com.facebook.samples.scrollperf.util","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\util\SizeUtil.java","3","24","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","com.facebook.samples.scrollperf.util","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\util\SizeUtil.java","4","70","Unnecessary qualifier 'SizeUtil': 'updateViewLayoutParams' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"3","com.facebook.samples.scrollperf.util","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\util\SizeUtil.java","4","73","Unnecessary qualifier 'SizeUtil': 'calcDesiredSize' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"4","com.facebook.samples.scrollperf.util","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\util\SizeUtil.java","4","75","Unnecessary qualifier 'SizeUtil': 'updateViewLayoutParams' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","com.facebook.samples.scrollperf.util","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\util\TimeWaster.java","3","14","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","com.facebook.samples.scrollperf.util","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\util\TimeWaster.java","1","22","The static method name 'Fib' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"1","com.facebook.samples.scrollperf.util","C:\MetricsTest\fresco-main\samples\scrollperf\src\main\java\com\facebook\samples\scrollperf\util\UI.java","3","14","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","com.facebook.samples.scrollperf.util","C:\MetricsTest\fresco-main\samples\scrollperf\src\test\java\com\facebook\samples\scrollperf\util\TimeWasterTest.java","1","18","The JUnit 4 test method name 'testFib_0_0' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"2","com.facebook.samples.scrollperf.util","C:\MetricsTest\fresco-main\samples\scrollperf\src\test\java\com\facebook\samples\scrollperf\util\TimeWasterTest.java","1","24","The JUnit 4 test method name 'testFib_1_1' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"3","com.facebook.samples.scrollperf.util","C:\MetricsTest\fresco-main\samples\scrollperf\src\test\java\com\facebook\samples\scrollperf\util\TimeWasterTest.java","1","30","The JUnit 4 test method name 'testFib_2_1' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"4","com.facebook.samples.scrollperf.util","C:\MetricsTest\fresco-main\samples\scrollperf\src\test\java\com\facebook\samples\scrollperf\util\TimeWasterTest.java","1","36","The JUnit 4 test method name 'testFib_5_5' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"5","com.facebook.samples.scrollperf.util","C:\MetricsTest\fresco-main\samples\scrollperf\src\test\java\com\facebook\samples\scrollperf\util\TimeWasterTest.java","1","42","The JUnit 4 test method name 'testFib_10_55' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"6","com.facebook.samples.scrollperf.util","C:\MetricsTest\fresco-main\samples\scrollperf\src\test\java\com\facebook\samples\scrollperf\util\TimeWasterTest.java","1","48","The JUnit 4 test method name 'testFib_20_6765' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"1","com.facebook.fresco.samples.showcase","C:\MetricsTest\fresco-main\samples\showcase\src\androidTest\java\com\facebook\fresco\samples\showcase\DraweeViewHasImageMatcher.java","3","15","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","com.facebook.fresco.samples.showcase","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\CustomImageFormatConfigurator.java","3","19","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","com.facebook.fresco.samples.showcase.common","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\common\CustomScaleTypes.java","1","20","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"2","com.facebook.fresco.samples.showcase.common","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\common\CustomScaleTypes.java","4","32","Use one line for each declaration, it enhances code readability.","Best Practices","OneDeclarationPerLine"
"3","com.facebook.fresco.samples.showcase.common","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\common\CustomScaleTypes.java","1","41","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"4","com.facebook.fresco.samples.showcase.common","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\common\CustomScaleTypes.java","4","53","Use one line for each declaration, it enhances code readability.","Best Practices","OneDeclarationPerLine"
"1","com.facebook.fresco.samples.showcase.common","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\common\SimpleScaleTypeAdapter.java","1","23","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"2","com.facebook.fresco.samples.showcase.common","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\common\SimpleScaleTypeAdapter.java","1","91","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","com.facebook.fresco.samples.showcase.drawee","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\drawee\DraweeHierarchyFragment.java","3","35","Avoid unnecessary constructors - the compiler will generate these for you","Code Style","UnnecessaryConstructor"
"1","com.facebook.fresco.samples.showcase.drawee","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\drawee\DraweeRotationFragment.java","3","62","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"2","com.facebook.fresco.samples.showcase.drawee","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\drawee\DraweeRotationFragment.java","1","120","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","com.facebook.fresco.samples.showcase.drawee","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\drawee\DraweeRoundedCornersFragment.java","3","52","Avoid unnecessary constructors - the compiler will generate these for you","Code Style","UnnecessaryConstructor"
"2","com.facebook.fresco.samples.showcase.drawee","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\drawee\DraweeRoundedCornersFragment.java","3","95","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","com.facebook.fresco.samples.showcase.drawee","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\drawee\DraweeScaleTypeFragment.java","3","30","Perhaps 'mDraweeTop1' could be replaced by a local variable.","Design","SingularField"
"2","com.facebook.fresco.samples.showcase.drawee","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\drawee\DraweeScaleTypeFragment.java","3","31","Perhaps 'mDraweeTop2' could be replaced by a local variable.","Design","SingularField"
"3","com.facebook.fresco.samples.showcase.drawee","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\drawee\DraweeScaleTypeFragment.java","3","33","Perhaps 'mSpinner' could be replaced by a local variable.","Design","SingularField"
"4","com.facebook.fresco.samples.showcase.drawee","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\drawee\DraweeScaleTypeFragment.java","3","86","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","com.facebook.fresco.samples.showcase.drawee","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\drawee\DraweeSpanSimpleTextFragment.java","3","69","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","com.facebook.fresco.samples.showcase.drawee.transition","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\drawee\transition\ImageDetailsActivity.java","3","69","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"1","com.facebook.fresco.samples.showcase.imageformat.color","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\color\ColorImageExample.java","3","34","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","com.facebook.fresco.samples.showcase.imageformat.gif","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\gif\ImageFormatGifFragment.java","3","117","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"2","com.facebook.fresco.samples.showcase.imageformat.gif","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\gif\ImageFormatGifFragment.java","3","140","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"3","com.facebook.fresco.samples.showcase.imageformat.gif","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\gif\ImageFormatGifFragment.java","1","205","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"4","com.facebook.fresco.samples.showcase.imageformat.gif","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\gif\ImageFormatGifFragment.java","1","239","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","com.facebook.fresco.samples.showcase.imageformat.keyframes","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\keyframes\KeyframesDecoderExample.java","3","31","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","com.facebook.fresco.samples.showcase.imageformat.keyframes","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\keyframes\KeyframesDecoderExample.java","1","48","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"3","com.facebook.fresco.samples.showcase.imageformat.keyframes","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\keyframes\KeyframesDecoderExample.java","1","80","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"4","com.facebook.fresco.samples.showcase.imageformat.keyframes","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\keyframes\KeyframesDecoderExample.java","1","155","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","com.facebook.fresco.samples.showcase.imageformat.override","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\override\ImageFormatOverrideExample.java","4","10","Unused import 'android.content.Context'","Code Style","UnnecessaryImport"
"2","com.facebook.fresco.samples.showcase.imageformat.override","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\override\ImageFormatOverrideExample.java","4","16","Unused import 'com.facebook.drawee.backends.pipeline.DraweeConfig'","Code Style","UnnecessaryImport"
"3","com.facebook.fresco.samples.showcase.imageformat.override","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\override\ImageFormatOverrideExample.java","4","21","Unused import 'com.facebook.fresco.samples.showcase.CustomImageFormatConfigurator'","Code Style","UnnecessaryImport"
"1","com.facebook.fresco.samples.showcase.imageformat.pjpeg","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\pjpeg\ImageFormatProgressiveJpegFragment.java","3","114","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"2","com.facebook.fresco.samples.showcase.imageformat.pjpeg","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\pjpeg\ImageFormatProgressiveJpegFragment.java","1","185","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"3","com.facebook.fresco.samples.showcase.imageformat.pjpeg","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imageformat\pjpeg\ImageFormatProgressiveJpegFragment.java","1","219","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","com.facebook.fresco.samples.showcase.imagepipeline","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelineBitmapFactoryFragment.java","3","93","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"2","com.facebook.fresco.samples.showcase.imagepipeline","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelineBitmapFactoryFragment.java","1","175","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","com.facebook.fresco.samples.showcase.imagepipeline","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelinePostProcessorFragment.java","3","61","Perhaps 'mButton' could be replaced by a local variable.","Design","SingularField"
"2","com.facebook.fresco.samples.showcase.imagepipeline","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelinePostProcessorFragment.java","3","92","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"3","com.facebook.fresco.samples.showcase.imagepipeline","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelinePostProcessorFragment.java","1","133","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","com.facebook.fresco.samples.showcase.imagepipeline","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelinePrefetchFragment.java","1","77","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"2","com.facebook.fresco.samples.showcase.imagepipeline","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelinePrefetchFragment.java","3","105","Avoid unnecessary constructors - the compiler will generate these for you","Code Style","UnnecessaryConstructor"
"1","com.facebook.fresco.samples.showcase.imagepipeline","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelineResizingFragment.java","3","62","Avoid unused private fields such as 'mButton'.","Best Practices","UnusedPrivateField"
"2","com.facebook.fresco.samples.showcase.imagepipeline","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelineResizingFragment.java","3","92","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"3","com.facebook.fresco.samples.showcase.imagepipeline","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelineResizingFragment.java","3","105","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"4","com.facebook.fresco.samples.showcase.imagepipeline","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelineResizingFragment.java","1","184","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"5","com.facebook.fresco.samples.showcase.imagepipeline","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\ImagePipelineResizingFragment.java","1","274","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","com.facebook.fresco.samples.showcase.imagepipeline","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\PartialRequestFragment.java","3","28","Avoid unnecessary constructors - the compiler will generate these for you","Code Style","UnnecessaryConstructor"
"1","com.facebook.fresco.samples.showcase.imagepipeline.widget","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\imagepipeline\widget\ResizableFrameLayout.java","3","88","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"1","com.facebook.fresco.samples.showcase.misc","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\misc\CheckerBoardDrawable.java","4","46","Useless parentheses.","Code Style","UselessParentheses"
"1","com.facebook.fresco.samples.showcase.misc","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\misc\DebugOverlaySupplierSingleton.java","1","16","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","com.facebook.fresco.samples.showcase.postprocessor","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\postprocessor\SlowGreyScalePostprocessor.java","4","43","Unnecessary qualifier 'SlowGreyScalePostprocessor': 'getGreyColor' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","com.facebook.fresco.samples.showcase.settings","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\settings\SettingsFragment.java","3","35","Avoid unused private fields such as 'TAG'.","Best Practices","UnusedPrivateField"
"2","com.facebook.fresco.samples.showcase.settings","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\settings\SettingsFragment.java","3","57","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"3","com.facebook.fresco.samples.showcase.settings","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\settings\SettingsFragment.java","3","202","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"1","com.facebook.fresco.samples.showcase.vito","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\FrescoVitoImageDecodeOptions.java","4","22","Unnecessary qualifier 'FrescoVitoImageDecodeOptions': 'newBuilder' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"2","com.facebook.fresco.samples.showcase.vito","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\FrescoVitoImageDecodeOptions.java","3","56","This statement should have braces","Code Style","ControlStatementBraces"
"1","com.facebook.fresco.samples.showcase.vito","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\SimpleGallerySectionSpec.java","3","40","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","com.facebook.fresco.samples.showcase.vito","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\SimpleListItemSpec.java","3","30","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","com.facebook.fresco.samples.showcase.vito","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\SimpleListSectionSpec.java","3","27","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","com.facebook.fresco.samples.showcase.vito","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\SimpleListSectionSpec.java","3","50","Avoid unused method parameters such as 'c'.","Best Practices","UnusedFormalParameter"
"3","com.facebook.fresco.samples.showcase.vito","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\SimpleListSectionSpec.java","3","52","Avoid using implementation types like 'ArrayList'; use the interface instead","Best Practices","LooseCoupling"
"1","com.facebook.fresco.samples.showcase.vito.ninepatch","C:\MetricsTest\fresco-main\samples\showcase\src\main\java\com\facebook\fresco\samples\showcase\vito\ninepatch\NinePatchExample.java","3","99","Ensure that resources like this InputStream object are closed after use","Error Prone","CloseResource"
"1","com.facebook.samples.zoomable","C:\MetricsTest\fresco-main\samples\zoomable\src\main\java\com\facebook\samples\zoomable\AbstractAnimatedZoomableController.java","1","163","Final parameter in abstract method","Code Style","FinalParameterInAbstractMethod"
"1","com.facebook.samples.zoomable","C:\MetricsTest\fresco-main\samples\zoomable\src\main\java\com\facebook\samples\zoomable\DefaultZoomableController.java","3","209","Avoid unused private methods such as 'getTransformedImageBounds()'.","Best Practices","UnusedPrivateMethod"
"2","com.facebook.samples.zoomable","C:\MetricsTest\fresco-main\samples\zoomable\src\main\java\com\facebook\samples\zoomable\DefaultZoomableController.java","4","554","Use one line for each declaration, it enhances code readability.","Best Practices","OneDeclarationPerLine"
"1","com.facebook.samples.zoomable","C:\MetricsTest\fresco-main\samples\zoomable\src\main\java\com\facebook\samples\zoomable\DoubleTapGestureListener.java","3","41","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"2","com.facebook.samples.zoomable","C:\MetricsTest\fresco-main\samples\zoomable\src\main\java\com\facebook\samples\zoomable\DoubleTapGestureListener.java","4","82","Useless parentheses.","Code Style","UselessParentheses"
"1","com.facebook.samples.zoomable","C:\MetricsTest\fresco-main\samples\zoomable\src\main\java\com\facebook\samples\zoomable\ZoomableDraweeView.java","3","73","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"2","com.facebook.samples.zoomable","C:\MetricsTest\fresco-main\samples\zoomable\src\main\java\com\facebook\samples\zoomable\ZoomableDraweeView.java","3","81","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"3","com.facebook.samples.zoomable","C:\MetricsTest\fresco-main\samples\zoomable\src\main\java\com\facebook\samples\zoomable\ZoomableDraweeView.java","3","276","No need to check for null before an instanceof","Design","SimplifyConditional"
"1","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\androidTest\java\com\facebook\webpsupport\WebpBitmapFactoryTest.java","3","49","Ensure that resources like this FileOutputStream object are closed after use","Error Prone","CloseResource"
"1","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\androidTest\java\com\facebook\webpsupport\WebpDecodingTest.java","1","87","The JUnit 4 test method name 'test_webp_extended_decoding_inputstream_bitmap' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"2","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\androidTest\java\com\facebook\webpsupport\WebpDecodingTest.java","1","94","The JUnit 4 test method name 'test_webp_extended_decoding_filedescriptor_bitmap' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"3","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\androidTest\java\com\facebook\webpsupport\WebpDecodingTest.java","1","103","The JUnit 4 test method name 'test_webp_extended_with_alpha_decoding_inputstream_bitmap' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"4","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\androidTest\java\com\facebook\webpsupport\WebpDecodingTest.java","1","111","The JUnit 4 test method name 'test_webp_extended_with_alpha_decoding_filedescriptor_bitmap' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"5","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\androidTest\java\com\facebook\webpsupport\WebpDecodingTest.java","1","120","The JUnit 4 test method name 'test_webp_lossless_decoding_inputstream_bitmap' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"6","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\androidTest\java\com\facebook\webpsupport\WebpDecodingTest.java","1","128","The JUnit 4 test method name 'test_webp_lossless_decoding_filedescriptor_bitmap' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"7","com.facebook.webpsupport","C:\MetricsTest\fresco-main\static-webp\src\androidTest\java\com\facebook\webpsupport\WebpDecodingTest.java","1","137","The JUnit 4 test method name 'test_webp_plain_inputstream_bitmap' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
