"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"4","com.alibaba.easyexcel.test.core.dataformat","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\dataformat\DateFormatTest.java","2","70","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.core.encrypt","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\encrypt\EncryptDataListener.java","4","30","Useless parentheses.","Code Style","UselessParentheses"
"2","com.alibaba.easyexcel.test.core.encrypt","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\encrypt\EncryptDataListener.java","2","33","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.core.encrypt","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\encrypt\EncryptDataTest.java","3","76","Ensure that resources like this FileOutputStream object are closed after use","Error Prone","CloseResource"
"2","com.alibaba.easyexcel.test.core.encrypt","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\encrypt\EncryptDataTest.java","3","81","Ensure that resources like this FileInputStream object are closed after use","Error Prone","CloseResource"
"1","com.alibaba.easyexcel.test.core.exception","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\exception\ExcelAnalysisStopSheetExceptionDataListener.java","4","3","Unused import 'java.util.ArrayList'","Code Style","UnnecessaryImport"
"2","com.alibaba.easyexcel.test.core.exception","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\exception\ExcelAnalysisStopSheetExceptionDataListener.java","4","4","Unused import 'java.util.HashSet'","Code Style","UnnecessaryImport"
"3","com.alibaba.easyexcel.test.core.exception","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\exception\ExcelAnalysisStopSheetExceptionDataListener.java","4","7","Unused import 'java.util.Set'","Code Style","UnnecessaryImport"
"4","com.alibaba.easyexcel.test.core.exception","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\exception\ExcelAnalysisStopSheetExceptionDataListener.java","4","11","Unused import 'com.alibaba.excel.exception.ExcelAnalysisStopException'","Code Style","UnnecessaryImport"
"5","com.alibaba.easyexcel.test.core.exception","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\exception\ExcelAnalysisStopSheetExceptionDataListener.java","4","15","Unused import 'com.alibaba.fastjson2.JSON'","Code Style","UnnecessaryImport"
"6","com.alibaba.easyexcel.test.core.exception","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\exception\ExcelAnalysisStopSheetExceptionDataListener.java","4","19","Unused import 'org.apache.commons.collections4.CollectionUtils'","Code Style","UnnecessaryImport"
"7","com.alibaba.easyexcel.test.core.exception","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\exception\ExcelAnalysisStopSheetExceptionDataListener.java","4","20","Unused import 'org.apache.commons.collections4.SetUtils'","Code Style","UnnecessaryImport"
"8","com.alibaba.easyexcel.test.core.exception","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\exception\ExcelAnalysisStopSheetExceptionDataListener.java","4","21","Unused import 'org.assertj.core.internal.Maps'","Code Style","UnnecessaryImport"
"9","com.alibaba.easyexcel.test.core.exception","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\exception\ExcelAnalysisStopSheetExceptionDataListener.java","4","23","Unused import 'org.slf4j.Logger'","Code Style","UnnecessaryImport"
"10","com.alibaba.easyexcel.test.core.exception","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\exception\ExcelAnalysisStopSheetExceptionDataListener.java","4","24","Unused import 'org.slf4j.LoggerFactory'","Code Style","UnnecessaryImport"
"1","com.alibaba.easyexcel.test.core.exception","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\exception\ExceptionDataListener.java","2","23","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"2","com.alibaba.easyexcel.test.core.exception","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\exception\ExceptionDataListener.java","3","35","Avoid unused local variables such as 'i'.","Best Practices","UnusedLocalVariable"
"3","com.alibaba.easyexcel.test.core.exception","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\exception\ExceptionDataListener.java","4","43","Useless parentheses.","Code Style","UselessParentheses"
"4","com.alibaba.easyexcel.test.core.exception","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\exception\ExceptionDataListener.java","2","46","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.core.exception","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\exception\ExceptionDataTest.java","4","10","Unused import 'com.alibaba.easyexcel.test.demo.write.DemoData'","Code Style","UnnecessaryImport"
"1","com.alibaba.easyexcel.test.core.exception","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\exception\ExceptionThrowDataListener.java","3","16","Avoid unused private fields such as 'LOGGER'.","Best Practices","UnusedPrivateField"
"2","com.alibaba.easyexcel.test.core.exception","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\exception\ExceptionThrowDataListener.java","3","23","Avoid unused local variables such as 'i'.","Best Practices","UnusedLocalVariable"
"3","com.alibaba.easyexcel.test.core.exception","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\exception\ExceptionThrowDataListener.java","3","28","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","com.alibaba.easyexcel.test.core.excludeorinclude","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\excludeorinclude\ExcludeOrIncludeDataTest.java","4","5","Unused import 'org.junit.jupiter.api.*'","Code Style","UnnecessaryImport"
"1","com.alibaba.easyexcel.test.core.extra","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\extra\ExtraDataListener.java","3","19","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"2","com.alibaba.easyexcel.test.core.extra","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\extra\ExtraDataListener.java","3","22","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"3","com.alibaba.easyexcel.test.core.extra","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\extra\ExtraDataListener.java","2","26","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.core.extra","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\extra\ExtraDataTest.java","3","50","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"2","com.alibaba.easyexcel.test.core.extra","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\extra\ExtraDataTest.java","3","54","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"3","com.alibaba.easyexcel.test.core.extra","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\extra\ExtraDataTest.java","2","59","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.core.fill.annotation","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\fill\annotation\FillAnnotationData.java","3","28","Avoid the use of value in annotations when its the only element","Code Style","UnnecessaryAnnotationValueElement"
"1","com.alibaba.easyexcel.test.core.fill.style","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\fill\style\FillStyleAnnotatedTest.java","3","171","Avoid unused private methods such as 't11FillStyleHandler07check(XSSFRow)'.","Best Practices","UnusedPrivateMethod"
"2","com.alibaba.easyexcel.test.core.fill.style","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\fill\style\FillStyleAnnotatedTest.java","3","216","Avoid unused private methods such as 't12FillStyleHandler03check(HSSFWorkbook, HSSFRow)'.","Best Practices","UnusedPrivateMethod"
"3","com.alibaba.easyexcel.test.core.fill.style","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\fill\style\FillStyleAnnotatedTest.java","3","267","Avoid unused private methods such as 'fillStyleHandler(File, File)'.","Best Practices","UnusedPrivateMethod"
"1","com.alibaba.easyexcel.test.core.head","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\head\ComplexDataListener.java","2","31","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.core.head","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\head\ListHeadDataListener.java","2","46","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.core.head","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\head\NoHeadDataListener.java","2","31","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.core.large","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\large\LargeDataListener.java","2","22","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"2","com.alibaba.easyexcel.test.core.large","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\large\LargeDataListener.java","2","26","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.core.large","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\large\LargeDataTest.java","2","55","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"2","com.alibaba.easyexcel.test.core.large","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\large\LargeDataTest.java","2","80","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"3","com.alibaba.easyexcel.test.core.large","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\large\LargeDataTest.java","2","85","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"4","com.alibaba.easyexcel.test.core.large","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\large\LargeDataTest.java","2","126","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.core.multiplesheets","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\multiplesheets\MultipleSheetsListener.java","2","30","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.core.nomodel","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\nomodel\NoModelDataTest.java","2","77","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"2","com.alibaba.easyexcel.test.core.nomodel","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\nomodel\NoModelDataTest.java","2","95","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.core.noncamel","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\noncamel\UnCamelDataListener.java","2","23","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"2","com.alibaba.easyexcel.test.core.noncamel","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\noncamel\UnCamelDataListener.java","2","48","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.core.parameter","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\parameter\ParameterDataListener.java","4","30","Useless parentheses.","Code Style","UselessParentheses"
"2","com.alibaba.easyexcel.test.core.parameter","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\parameter\ParameterDataListener.java","2","33","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.core.parameter","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\parameter\ParameterDataTest.java","3","61","Avoid unused method parameters such as 'type'.","Best Practices","UnusedFormalParameter"
"2","com.alibaba.easyexcel.test.core.parameter","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\parameter\ParameterDataTest.java","3","67","Avoid unused method parameters such as 'type'.","Best Practices","UnusedFormalParameter"
"3","com.alibaba.easyexcel.test.core.parameter","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\parameter\ParameterDataTest.java","3","129","Avoid unused method parameters such as 'type'.","Best Practices","UnusedFormalParameter"
"1","com.alibaba.easyexcel.test.core.repetition","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\repetition\RepetitionDataListener.java","2","32","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.core.simple","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\simple\SimpleDataListener.java","2","24","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"2","com.alibaba.easyexcel.test.core.simple","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\simple\SimpleDataListener.java","4","37","Useless parentheses.","Code Style","UselessParentheses"
"3","com.alibaba.easyexcel.test.core.simple","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\simple\SimpleDataListener.java","2","40","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.core.simple","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\simple\SimpleDataSheetNameListener.java","2","30","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.core.sort","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\sort\SortDataListener.java","3","18","Avoid unused private fields such as 'LOGGER'.","Best Practices","UnusedPrivateField"
"1","com.alibaba.easyexcel.test.core.style","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\style\StyleDataListener.java","2","32","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.core.template","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\core\template\TemplateDataListener.java","2","32","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.demo.rare","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\rare\WriteTest.java","2","43","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\CellDataDemoHeadDataListener.java","2","28","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"2","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\CellDataDemoHeadDataListener.java","2","45","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\ConverterDataListener.java","2","28","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"2","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\ConverterDataListener.java","2","46","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\DemoDataListener.java","2","56","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"2","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\DemoDataListener.java","2","82","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\DemoExceptionListener.java","2","38","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"2","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\DemoExceptionListener.java","2","43","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"3","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\DemoExceptionListener.java","2","56","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"4","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\DemoExceptionListener.java","2","61","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"5","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\DemoExceptionListener.java","2","78","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\DemoExtraListener.java","3","20","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"2","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\DemoExtraListener.java","3","23","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"3","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\DemoExtraListener.java","2","27","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"4","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\DemoExtraListener.java","2","30","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"5","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\DemoExtraListener.java","2","36","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"6","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\DemoExtraListener.java","2","49","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\DemoHeadDataListener.java","2","37","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"2","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\DemoHeadDataListener.java","2","40","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"3","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\DemoHeadDataListener.java","2","53","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"4","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\DemoHeadDataListener.java","2","61","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"5","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\DemoHeadDataListener.java","2","78","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\IndexOrNameDataListener.java","2","27","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"2","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\IndexOrNameDataListener.java","2","45","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\NoModelDataListener.java","2","28","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"2","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\NoModelDataListener.java","2","46","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\ReadTest.java","2","53","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"2","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\ReadTest.java","2","90","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"3","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\ReadTest.java","2","292","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"4","com.alibaba.easyexcel.test.demo.read","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\read\ReadTest.java","2","299","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.demo.web","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\web\EasyexcelApplication.java","3","7","This utility class has a non-private constructor","Design","UseUtilityClass"
"1","com.alibaba.easyexcel.test.demo.web","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\web\UploadDataListener.java","2","52","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"2","com.alibaba.easyexcel.test.demo.web","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\web\UploadDataListener.java","2","78","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.demo.write","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\write\ConverterData.java","3","37","Avoid the use of value in annotations when its the only element","Code Style","UnnecessaryAnnotationValueElement"
"1","com.alibaba.easyexcel.test.demo.write","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\write\CustomCellWriteHandler.java","2","25","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.demo.write","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\write\CustomSheetWriteHandler.java","2","22","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.alibaba.easyexcel.test.demo.write","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\write\WriteTest.java","4","7","Unused import 'java.util.Arrays'","Code Style","UnnecessaryImport"
"2","com.alibaba.easyexcel.test.demo.write","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\demo\write\WriteTest.java","3","79","Lambda expression could be written as a method reference: `this::data`","Code Style","LambdaCanBeMethodReference"
"1","com.alibaba.easyexcel.test.temp","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\temp\Lock2Test.java","3","52","Avoid unused local variables such as 'file'.","Best Practices","UnusedLocalVariable"
"2","com.alibaba.easyexcel.test.temp","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\temp\Lock2Test.java","2","60","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"3","com.alibaba.easyexcel.test.temp","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\temp\Lock2Test.java","2","62","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"4","com.alibaba.easyexcel.test.temp","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\temp\Lock2Test.java","2","63","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"5","com.alibaba.easyexcel.test.temp","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\temp\Lock2Test.java","2","133","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"6","com.alibaba.easyexcel.test.temp","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\temp\Lock2Test.java","2","149","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"7","com.alibaba.easyexcel.test.temp","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\temp\Lock2Test.java","2","151","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"8","com.alibaba.easyexcel.test.temp","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\temp\Lock2Test.java","2","153","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"9","com.alibaba.easyexcel.test.temp","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\temp\Lock2Test.java","2","161","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"10","com.alibaba.easyexcel.test.temp","C:\MetricsTest\easyexcel-master\easyexcel-test\src\test\java\com\alibaba\easyexcel\test\temp\Lock2Test.java","2","162","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
